gene_symbol	Clock	n_DMRs	min_FDR	mean_abs_delta	Hyper_regions	Hypo_regions	Rank
PSMB9, TAP1	DunedinPACE	3	5.4336756481695e-06	0.0135334570215758	1	2	314
RP11-10J21.5, SLC45A4	DunedinPACE	3	6.69123780038319e-06	0.0400361207907799	1	2	315
IGSF9B	DunedinPACE	3	1.0488880832122e-05	0.0409092284136235	0	3	316
GRB10	DunedinPACE	3	1.31452610282703e-05	0.0323391581830514	0	3	317
ZNF512B	DunedinPACE	3	2.02689796612131e-05	0.0267472879298924	0	3	318
BAI1	DunedinPACE	3	2.28972773421305e-05	0.0106926535842934	0	3	319
HLA-DPB2	DunedinPACE	3	3.07890811468844e-05	0.0342681137339288	0	3	320
CDK18	DunedinPACE	3	3.75324317206073e-05	0.026304828044094	0	3	321
CASZ1	DunedinPACE	3	5.88435591914392e-05	0.0216690282582495	0	3	322
CASKIN2	DunedinPACE	3	6.71491277405733e-05	0.0164527560195533	0	3	323
CARS2	DunedinPACE	3	7.66204199431168e-05	0.0151982368064955	0	3	324
GPR123	DunedinPACE	3	9.23320390887603e-05	0.0255241558341994	1	2	325
SDHA	DunedinPACE	3	9.49990881802616e-05	0.0323235597956724	0	3	326
C1orf159	DunedinPACE	3	9.75241068705088e-05	0.0112561100149547	0	3	327
BCAR1	DunedinPACE	3	0.000101732033928224	0.0309208062651757	0	3	328
SH3BP2	DunedinPACE	3	0.000165541242154929	0.024679386620935	0	3	329
TRIM39, TRIM39-RPP21	DunedinPACE	3	0.000271469585840658	0.0107859161492817	0	3	330
SNHG14	DunedinPACE	3	0.000356420928801255	0.0305959804029038	0	3	331
FBXL7	DunedinPACE	3	0.000367243748728766	0.0266486649642638	1	2	332
SNTG2	DunedinPACE	3	0.000375445623899631	0.0257457971306574	0	3	333
RP3-468B3.2	DunedinPACE	3	0.000765091224186365	0.0147166735668623	0	3	334
WDR37	DunedinPACE	3	0.00199835662885929	0.012710132174364	0	3	335
HOOK2	DunedinPACE	2	3.52439502340791e-30	0.0343222615458012	0	2	336
CALN1	DunedinPACE	2	4.5754108405637e-26	0.058526393455283	0	2	337
SLC1A5	DunedinPACE	2	4.58194873702592e-24	0.0462734372919833	0	2	338
RP11-112H10.4, SEPT4	DunedinPACE	2	2.65590541464646e-23	0.0384719222245808	0	2	339
FLJ27365, RP6-109B7.4	DunedinPACE	2	1.57390450521163e-21	0.108457515004816	0	2	340
BAG6	DunedinPACE	2	3.60438794835595e-21	0.0647788493792274	0	2	341
RIN3	DunedinPACE	2	7.90627842066839e-21	0.107194931372595	0	2	342
MARS, ARHGAP9	DunedinPACE	2	1.13444095615915e-20	0.0413231601384119	1	1	343
TFDP1	DunedinPACE	2	2.3743958382168e-20	0.0814992507483449	0	2	344
ANKRD33B	DunedinPACE	2	2.4045341506505e-20	0.0556889331303603	0	2	345
TRAF1	DunedinPACE	2	1.12307203520216e-19	0.0576192997388861	1	1	346
LCK	DunedinPACE	2	3.1865364302877e-19	0.0435017821725513	2	0	347
SERPINB6	DunedinPACE	2	4.75866621250533e-19	0.0632577323879621	0	2	348
TSPAN14	DunedinPACE	2	6.25333917605538e-19	0.0775457623922199	1	1	349
CDHR2	DunedinPACE	2	7.33600256232382e-19	0.0405744080509754	0	2	350
ATP2B2	DunedinPACE	2	1.17627564970397e-18	0.0363658912006984	1	1	351
SIRT7, MAFG	DunedinPACE	2	1.6325077021407e-18	0.0808147206156628	0	2	352
WDFY4	DunedinPACE	2	3.67779606864651e-18	0.0366070668826953	0	2	353
TBC1D5, SATB1	DunedinPACE	2	3.71214287471868e-18	0.064297048423618	2	0	354
DGKA, WIBG	DunedinPACE	2	4.05975339709573e-18	0.0189876690534717	1	1	355
C20orf27	DunedinPACE	2	4.65155380869366e-18	0.0730192468678861	0	2	356
NEAT1	DunedinPACE	2	6.32856227911879e-18	0.0620524901285217	0	2	357
TSPAN31, AGAP2	DunedinPACE	2	7.21689651178923e-18	0.0419527075587497	0	2	358
USP10	DunedinPACE	2	1.44334714314754e-17	0.0802639154184083	0	2	359
BCL6	DunedinPACE	2	2.27510984168921e-17	0.0229419729318638	0	2	360
SYT8	DunedinPACE	2	3.25144553652703e-17	0.0248895739664854	0	2	361
BIN1	DunedinPACE	2	5.90373224846287e-17	0.040971152955731	0	2	362
PRTN3	DunedinPACE	2	6.10168455111121e-17	0.0946334593567979	0	2	363
SLC9A1	DunedinPACE	2	6.19263039868177e-17	0.0436945435311786	1	1	364
FAM107B	DunedinPACE	2	6.38535906717006e-17	0.0560097236126651	1	1	365
RP3-473L9.4	DunedinPACE	2	6.51728483278009e-17	0.0464196683330306	0	2	366
MYEOV	DunedinPACE	2	6.66311171861805e-17	0.023584364847483	0	2	367
STX16-NPEPL1, NPEPL1	DunedinPACE	2	6.6810033817734e-17	0.0503167371529797	0	2	368
CDK6	DunedinPACE	2	7.19622433746307e-17	0.0599490882512621	0	2	369
CLU	DunedinPACE	2	7.83108508051732e-17	0.0430016586982363	0	2	370
LAMA3	DunedinPACE	2	9.60265574227565e-17	0.053918525014927	2	0	371
IRF2BP1	DunedinPACE	2	1.35105174642162e-16	0.0473709319351657	0	2	372
SLC43A3	DunedinPACE	2	1.4132617969634e-16	0.023076762221324	0	2	373
HIPK2	DunedinPACE	2	1.41562605289495e-16	0.0796223357529533	1	1	374
CD82	DunedinPACE	2	1.59663006119042e-16	0.0352538611809419	0	2	375
FAM102A	DunedinPACE	2	5.47163202164615e-16	0.0196147494486764	1	1	376
CTD-2105E13.6, FAM71E2	DunedinPACE	2	5.96413073447835e-16	0.0225003107534116	0	2	377
MMP28	DunedinPACE	2	7.09537039543205e-16	0.0183855040661872	0	2	378
ZBTB7A	DunedinPACE	2	1.2138652535094e-15	0.0550149101303869	0	2	379
DHRS9	DunedinPACE	2	1.31524755679036e-15	0.11905415687844	0	2	380
PDE2A	DunedinPACE	2	1.4648193070228e-15	0.0442336906476164	0	2	381
SOCS2, SOCS2-AS1	DunedinPACE	2	2.19540948694597e-15	0.0302104105041355	0	2	382
SH3BP5	DunedinPACE	2	2.49750430120168e-15	0.0631165029259387	0	2	383
ITGB2-AS1, ITGB2	DunedinPACE	2	2.90578677627648e-15	0.0298261186858518	2	0	384
ITGAE	DunedinPACE	2	3.17097552297496e-15	0.0779903583165021	1	1	385
ABCC4	DunedinPACE	2	3.17097552297496e-15	0.0507018086052213	0	2	386
MYO5C	DunedinPACE	2	3.88528034715935e-15	0.0553498259231908	1	1	387
RHBDD2	DunedinPACE	2	4.79661881174735e-15	0.0470463401249624	0	2	388
RP11-251M1.1	DunedinPACE	2	5.71107695213085e-15	0.0643487352640162	0	2	389
STON2	DunedinPACE	2	6.78575488198185e-15	0.0549245382685484	0	2	390
MGAT5B	DunedinPACE	2	7.04254986476386e-15	0.0397559767744468	0	2	391
EXOSC7, CLEC3B	DunedinPACE	2	7.09520497706461e-15	0.0597302279493906	0	2	392
LCN6, LCN6	DunedinPACE	2	9.09660196636206e-15	0.104232259527555	0	2	393
LY86, LY86-AS1	DunedinPACE	2	9.37186613791397e-15	0.0639718498031652	2	0	394
CD9	DunedinPACE	2	9.78208699378902e-15	0.042834356897047	0	2	395
FAIM3	DunedinPACE	2	1.29967028685422e-14	0.0306827831009643	1	1	396
MRVI1	DunedinPACE	2	1.41036956372891e-14	0.0351053113280726	0	2	397
RP11-517H2.6, CCR6	DunedinPACE	2	1.5281392342958e-14	0.00883474290319091	1	1	398
LY6G5C	DunedinPACE	2	1.55026869594282e-14	0.0428684344660918	0	2	399
NT5DC1	DunedinPACE	2	1.64849487076754e-14	0.0395666635797226	0	2	400
NOD2	DunedinPACE	2	1.77343565650089e-14	0.101002970162528	0	2	401
FBLN7	DunedinPACE	2	1.7945010654996e-14	0.0296565557810547	2	0	402
SEMA7A	DunedinPACE	2	2.04543600213934e-14	0.0321244836514033	0	2	403
SLCO3A1	DunedinPACE	2	2.20790416600798e-14	0.0436733261069321	0	2	404
AC011747.3	DunedinPACE	2	2.54783669633499e-14	0.0742681018357173	0	2	405
SPRED2	DunedinPACE	2	3.98303846455527e-14	0.079051267467367	0	2	406
MXD3	DunedinPACE	2	4.20517251266235e-14	0.056357564671571	0	2	407
AC069368.3	DunedinPACE	2	4.69328413304291e-14	0.0684757720983147	0	2	408
GRK6, F12	DunedinPACE	2	4.86704250729803e-14	0.0250068877538519	0	2	409
SLC51A, PCYT1A	DunedinPACE	2	4.91513994926197e-14	0.063764136560801	0	2	410
PCYOX1L	DunedinPACE	2	5.88372247264942e-14	0.0300258071928636	0	2	411
GRN	DunedinPACE	2	5.96209419057808e-14	0.043480769508924	0	2	412
B4GALNT3	DunedinPACE	2	6.45970263755423e-14	0.050596445323912	0	2	413
KB-1732A1.1	DunedinPACE	2	8.30275528164888e-14	0.0497715845030881	0	2	414
RP11-968A15.8, NFE2	DunedinPACE	2	9.17499643386088e-14	0.0827021618091407	0	2	415
AFAP1-AS1, AFAP1	DunedinPACE	2	9.20287597316317e-14	0.028640490587761	0	2	416
ORAI1	DunedinPACE	2	1.28417687962209e-13	0.0110176908736927	1	1	417
RAB11FIP4	DunedinPACE	2	1.29518969829005e-13	0.0507489869516932	1	1	418
RASSF4, C10orf10	DunedinPACE	2	1.35670287225274e-13	0.0400414746202546	0	2	419
TPM4	DunedinPACE	2	1.35670287225274e-13	0.0274018333504252	0	2	420
CDHR3	DunedinPACE	2	1.50708191415981e-13	0.0241227895948544	0	2	421
NR1H3	DunedinPACE	2	1.85841937506995e-13	0.0733322336489669	0	2	422
PLVAP	DunedinPACE	2	1.86854926431999e-13	0.0349353450910742	0	2	423
TMEM131	DunedinPACE	2	2.12704003012701e-13	0.066940642944192	0	2	424
LY9	DunedinPACE	2	2.59275128736973e-13	0.0509614818889694	2	0	425
RALGDS	DunedinPACE	2	2.65421695411197e-13	0.0239626297744413	0	2	426
PPP1R18	DunedinPACE	2	2.65613587494985e-13	0.0137111933727472	1	1	427
IL31RA	DunedinPACE	2	3.53362901028e-13	0.0800877721407844	0	2	428
GABBR1	DunedinPACE	2	3.63807872298666e-13	0.0267097688630334	0	2	429
HEATR2	DunedinPACE	2	3.88411594481668e-13	0.0238851739054314	0	2	430
WRAP73	DunedinPACE	2	5.78511793973932e-13	0.0184517015152806	1	1	431
SLC2A5	DunedinPACE	2	6.25383795056486e-13	0.0552692704948951	0	2	432
RP11-353N14.4, RP11-353N14.5	DunedinPACE	2	6.98950760045734e-13	0.0617838676369117	0	2	433
OSBPL1A	DunedinPACE	2	7.51463470457484e-13	0.0192656634925447	0	2	434
SPATA33	DunedinPACE	2	8.14161614162286e-13	0.047551898506358	0	2	435
CALR	DunedinPACE	2	8.24478272734691e-13	0.0678836291486524	0	2	436
PRR5L	DunedinPACE	2	8.58934911225132e-13	0.023988597085871	1	1	437
CNDP2	DunedinPACE	2	9.14958397199661e-13	0.0255834886345338	0	2	438
ADCK3	DunedinPACE	2	9.58468749329771e-13	0.037313254366009	0	2	439
DRAXIN	DunedinPACE	2	9.93704011390972e-13	0.0279918147302599	0	2	440
ETV6	DunedinPACE	2	1.13383616074271e-12	0.0861646099444741	0	2	441
MAST4	DunedinPACE	2	1.26279695596761e-12	0.0464306531947825	1	1	442
ARSB	DunedinPACE	2	1.29977291931731e-12	0.0547422740996442	0	2	443
VARS	DunedinPACE	2	1.33382246204587e-12	0.0191211047306649	0	2	444
MUC4	DunedinPACE	2	1.34418108971205e-12	0.0548920819639072	0	2	445
PLEKHA6	DunedinPACE	2	1.40500958595134e-12	0.0504454556507079	0	2	446
DNMT3B	DunedinPACE	2	1.47238600349205e-12	0.0699396139191705	0	2	447
ZMIZ1-AS1	DunedinPACE	2	1.52247530832794e-12	0.0260335229659763	0	2	448
HELZ2	DunedinPACE	2	1.56204293883981e-12	0.0175047964165911	0	2	449
FXYD2, FXYD6-FXYD2	DunedinPACE	2	1.60820960666607e-12	0.0619948149445813	1	1	450
LITAF	DunedinPACE	2	1.69915155331132e-12	0.0585809049914004	1	1	451
TMEM51	DunedinPACE	2	1.71334075690436e-12	0.0435193820880534	1	1	452
PPIL2	DunedinPACE	2	1.89769121674192e-12	0.0163174969716239	0	2	453
CHI3L2, DENND2D	DunedinPACE	2	1.91777391737447e-12	0.0325960016502123	2	0	454
CACNA1C	DunedinPACE	2	2.199312265995e-12	0.0532349910004862	0	2	455
GLUL	DunedinPACE	2	2.4642932476441e-12	0.0226521879047287	0	2	456
GNAS-AS1	DunedinPACE	2	2.59662266726938e-12	0.0427096481678483	1	1	457
CCDC33	DunedinPACE	2	2.61829873504788e-12	0.053577979839995	0	2	458
TNNT3	DunedinPACE	2	3.05833484198099e-12	0.0420325045937545	0	2	459
NDST1	DunedinPACE	2	3.58222076722297e-12	0.0731474504056343	0	2	460
PATL2	DunedinPACE	2	3.78277039880722e-12	0.0369793629444694	1	1	461
CX3CR1	DunedinPACE	2	3.97119876131349e-12	0.0761837052162332	1	1	462
SPIDR	DunedinPACE	2	4.04085366376333e-12	0.100147016367597	0	2	463
FAM53C, CDC25C	DunedinPACE	2	4.05445806066854e-12	0.014909481348186	0	2	464
PER1, RP11-599B13.6	DunedinPACE	2	4.0716219525047e-12	0.0426773745814331	0	2	465
RP11-60L3.1, STRA6	DunedinPACE	2	4.09458802129196e-12	0.0372857997845144	0	2	466
EIF2B5	DunedinPACE	2	4.25357842752368e-12	0.0242051619308816	0	2	467
EPDR1, SFRP4	DunedinPACE	2	4.37487512795582e-12	0.0150817216316799	0	2	468
BNIP3	DunedinPACE	2	4.53746668999019e-12	0.0496409307686096	1	1	469
IL27	DunedinPACE	2	4.90124040826151e-12	0.066382989959808	0	2	470
LMO4	DunedinPACE	2	4.96267164606699e-12	0.041105429189814	0	2	471
ARHGEF2	DunedinPACE	2	5.15698943873026e-12	0.0336337553098253	0	2	472
EFEMP2	DunedinPACE	2	5.17066670652035e-12	0.0260036700970752	0	2	473
TCIRG1	DunedinPACE	2	5.38812825319223e-12	0.0196674820363288	0	2	474
RAMP1	DunedinPACE	2	5.59390813913282e-12	0.0576425253825693	0	2	475
MYLK4	DunedinPACE	2	5.93080264326416e-12	0.049727220216829	0	2	476
SETD8	DunedinPACE	2	6.61330630951272e-12	0.020585801675759	0	2	477
NEURL3	DunedinPACE	2	7.37209949415684e-12	0.0422258712174041	0	2	478
S100A9	DunedinPACE	2	7.42108364141161e-12	0.0597926974721726	0	2	479
CTD-2571L23.8, GLTSCR1	DunedinPACE	2	7.77906075233783e-12	0.0481548987605099	0	2	480
SPOCK2	DunedinPACE	2	7.84638138711392e-12	0.0278684025022966	2	0	481
KCNK9	DunedinPACE	2	7.93831861605482e-12	0.0636868769086112	0	2	482
CYB5R3	DunedinPACE	2	1.01286830964891e-11	0.0847513282495454	0	2	483
IMPDH1	DunedinPACE	2	1.0129562410288e-11	0.0304628044411606	0	2	484
GAK	DunedinPACE	2	1.12568641248554e-11	0.0558203134997397	0	2	485
ZNF827	DunedinPACE	2	1.15487279845904e-11	0.0607012894743054	0	2	486
RPS6KA1	DunedinPACE	2	1.23236190833631e-11	0.0633679527814107	0	2	487
TMEM105	DunedinPACE	2	1.33314387858585e-11	0.0912058491352109	0	2	488
DOCK9	DunedinPACE	2	1.33859243256386e-11	0.0404553742419004	1	1	489
IFRD1	DunedinPACE	2	1.40562454642429e-11	0.0411399045554651	0	2	490
LAMB3	DunedinPACE	2	1.42126871415056e-11	0.0467085806169834	0	2	491
OBSCN	DunedinPACE	2	1.50569541157253e-11	0.0755682087043125	0	2	492
CPNE7	DunedinPACE	2	1.56110482859725e-11	0.0415072447823208	0	2	493
C5orf66	DunedinPACE	2	1.57077132851072e-11	0.0547721244003194	1	1	494
CCND3	DunedinPACE	2	1.58944112635502e-11	0.0314789031231584	0	2	495
STON1, STON1-GTF2A1L	DunedinPACE	2	1.61484646167206e-11	0.0503441806348555	0	2	496
KCTD5	DunedinPACE	2	1.73378567587033e-11	0.0450466028851296	0	2	497
CHSY1	DunedinPACE	2	1.91254366227938e-11	0.102163078536086	0	2	498
TCEANC2	DunedinPACE	2	1.9656033820944e-11	0.0697368871005644	0	2	499
RBM47	DunedinPACE	2	2.00681993122415e-11	0.0850847076243445	0	2	500
RPS9	DunedinPACE	2	2.08341527715394e-11	0.0684778878978771	0	2	501
SMIM5, RECQL5	DunedinPACE	2	2.19931224747421e-11	0.0406119213342351	0	2	502
LIMD2	DunedinPACE	2	2.24328648131996e-11	0.0463359799007243	1	1	503
SMTN	DunedinPACE	2	2.24357724607237e-11	0.0104246653535636	0	2	504
FCRLB	DunedinPACE	2	2.28742487520717e-11	0.0317787908442003	0	2	505
FIP1L1, LNX1	DunedinPACE	2	2.34223153111907e-11	0.0635696298145039	0	2	506
GNAI2	DunedinPACE	2	2.42259958416026e-11	0.0422964742892154	0	2	507
TGM5	DunedinPACE	2	2.47854798982674e-11	0.0587961426047397	0	2	508
FOXD2	DunedinPACE	2	2.48364583698459e-11	0.0257719356958086	0	2	509
FAM49A	DunedinPACE	2	2.55440221468801e-11	0.0402941183959134	0	2	510
PROKR1	DunedinPACE	2	2.6935733495044e-11	0.0217685451998266	0	2	511
IL16	DunedinPACE	2	3.28479499456996e-11	0.0899411479181759	0	2	512
EFNA1	DunedinPACE	2	3.33892547487424e-11	0.0314396165492146	0	2	513
ADAMTS14	DunedinPACE	2	3.37184683902648e-11	0.0363735352428303	0	2	514
PITPNC1	DunedinPACE	2	3.38825907311461e-11	0.0273816527265261	1	1	515
RAPGEF2	DunedinPACE	2	3.43880373946182e-11	0.111830786607778	0	2	516
BAHD1	DunedinPACE	2	3.46579934948815e-11	0.0363028644171976	0	2	517
ACIN1	DunedinPACE	2	3.5428559612436e-11	0.0493020397239823	0	2	518
SUMF2	DunedinPACE	2	3.57084240902017e-11	0.0795602225119154	0	2	519
ZYX	DunedinPACE	2	3.58003687983828e-11	0.0620436187067528	0	2	520
MARVELD1	DunedinPACE	2	3.91564907147667e-11	0.0406430718375658	0	2	521
TIMP2, DDC8	DunedinPACE	2	3.96563417110405e-11	0.0650822401943733	0	2	522
CYFIP1	DunedinPACE	2	4.09625687241898e-11	0.0597777801747376	1	1	523
CORO1B	DunedinPACE	2	4.32769663771134e-11	0.024732762175567	1	1	524
ACVR1	DunedinPACE	2	4.61153782008813e-11	0.0819053681532973	0	2	525
CD86	DunedinPACE	2	4.64149167300554e-11	0.0399606387678262	0	2	526
ATL3	DunedinPACE	2	4.68454399208822e-11	0.056828316210927	0	2	527
TMEM132D	DunedinPACE	2	4.69862436800287e-11	0.0436663921046923	0	2	528
SLC16A3	DunedinPACE	2	5.13346884767709e-11	0.034111152296477	0	2	529
TRIM15	DunedinPACE	2	5.32034993751438e-11	0.0102952838061604	0	2	530
TNXB, ATF6B	DunedinPACE	2	5.43950145378616e-11	0.0293309452580028	0	2	531
RFX1	DunedinPACE	2	5.70152623782998e-11	0.0441671906649446	0	2	532
CSPG4	DunedinPACE	2	6.08766750865744e-11	0.0369950025703593	0	2	533
SGK1	DunedinPACE	2	6.09892934635005e-11	0.0351722078767243	0	2	534
CAPN2	DunedinPACE	2	6.28716198887629e-11	0.0362298987844492	0	2	535
REEP4	DunedinPACE	2	6.45860707787235e-11	0.0454299384997972	0	2	536
MIEF1	DunedinPACE	2	6.55309958413101e-11	0.0341073283528695	0	2	537
MINOS1-NBL1, NBL1	DunedinPACE	2	6.60543082062779e-11	0.0428386249343491	0	2	538
PRR5, PRR5-ARHGAP8, ARHGAP8	DunedinPACE	2	6.74625043479271e-11	0.0315336707166882	0	2	539
RPL13P5, LRRC23, SPSB2	DunedinPACE	2	6.77608495609266e-11	0.00889060643436416	0	2	540
ACOT11	DunedinPACE	2	6.79619132429175e-11	0.0349012236731732	0	2	541
EHBP1L1	DunedinPACE	2	7.08213980299599e-11	0.0322945075602014	0	2	542
FAM213A	DunedinPACE	2	7.21389365125693e-11	0.0342733962098368	0	2	543
ABHD17C	DunedinPACE	2	8.32321627761968e-11	0.0378677827443991	0	2	544
CCDC88B	DunedinPACE	2	8.77856394014985e-11	0.0189500104119138	0	2	545
MTHFD1L	DunedinPACE	2	9.57436411716864e-11	0.0285043077507111	0	2	546
MAP4K4	DunedinPACE	2	9.75796616588763e-11	0.0610655066692554	1	1	547
PCNT	DunedinPACE	2	9.77741108417517e-11	0.0519862044445684	2	0	548
SHROOM3	DunedinPACE	2	9.84946856928144e-11	0.0486380452613001	0	2	549
SRCAP	DunedinPACE	2	9.93044843343363e-11	0.0679468369110752	0	2	550
POLE	DunedinPACE	2	1.00444396777195e-10	0.0330963924117239	0	2	551
AKAP8L	DunedinPACE	2	1.06181668335347e-10	0.0309249217268473	0	2	552
IGF1R	DunedinPACE	2	1.11995181210728e-10	0.0654036591246187	1	1	553
GJB2	DunedinPACE	2	1.13773211166264e-10	0.0579322818909039	0	2	554
LINGO3	DunedinPACE	2	1.23397579737535e-10	0.0441330728341988	0	2	555
RP1-37C10.3, MFAP2	DunedinPACE	2	1.23566256919497e-10	0.0453363337851774	0	2	556
SAMD14	DunedinPACE	2	1.25818511755977e-10	0.0347036921240005	0	2	557
SECTM1	DunedinPACE	2	1.25890287437769e-10	0.0319573941370524	0	2	558
LDLRAD4	DunedinPACE	2	1.28857042188778e-10	0.0975695583321738	0	2	559
IRF5	DunedinPACE	2	1.33155686663459e-10	0.0454540107843709	0	2	560
SMAD3	DunedinPACE	2	1.47415233145393e-10	0.0643613776811774	0	2	561
SLC6A6	DunedinPACE	2	1.54146941797939e-10	0.0505818014531493	0	2	562
CBX4	DunedinPACE	2	1.68192899584923e-10	0.0512731490478111	0	2	563
SMIM3, AC010441.1	DunedinPACE	2	1.7421539547418e-10	0.0788864968050226	0	2	564
LA16c-306E5.3, CLUAP1	DunedinPACE	2	1.78683217111193e-10	0.0280025844988049	1	1	565
ATP11A, ATP11A-AS1	DunedinPACE	2	1.8787319975038e-10	0.0196397412290714	1	1	566
GRID2IP	DunedinPACE	2	2.04492814400854e-10	0.0124004000351927	0	2	567
ZCCHC14	DunedinPACE	2	2.07522271718048e-10	0.0385982244609757	0	2	568
SCNN1D	DunedinPACE	2	2.31268379685339e-10	0.0324082949963513	0	2	569
SLC7A7	DunedinPACE	2	2.33309799687748e-10	0.0404451558292775	0	2	570
EFNA3, EFNA3	DunedinPACE	2	2.49824176974876e-10	0.0292634377461927	0	2	571
STAG3, PVRIG, GATS, GATS	DunedinPACE	2	2.5089035824356e-10	0.0532767046763568	2	0	572
IRS2	DunedinPACE	2	2.58119291195916e-10	0.00801025293811312	0	2	573
PNPLA2	DunedinPACE	2	2.839705340919e-10	0.076768355856744	0	2	574
AC073283.4	DunedinPACE	2	3.02606643670874e-10	0.0163775867459733	0	2	575
RP11-146F11.5, ZNF689	DunedinPACE	2	3.23939649118561e-10	0.0507620267733559	0	2	576
TC2N	DunedinPACE	2	3.40207208384412e-10	0.0617516666262375	1	1	577
MAN2A2	DunedinPACE	2	3.41426185689584e-10	0.0211189270990342	1	1	578
PDE1A	DunedinPACE	2	3.5152306950134e-10	0.0614396551594702	0	2	579
AXIN2, CTD-2535L24.2	DunedinPACE	2	3.58980307629027e-10	0.021185766510297	1	1	580
ATP2C1	DunedinPACE	2	3.71063370109108e-10	0.0620350659068433	0	2	581
FNDC3B	DunedinPACE	2	3.71984590234319e-10	0.0573067040871743	0	2	582
TRIM71	DunedinPACE	2	3.72628527850483e-10	0.0267680737663009	1	1	583
GIMAP5	DunedinPACE	2	3.763073821387e-10	0.041124214794521	2	0	584
ZBTB7B	DunedinPACE	2	3.76320278950871e-10	0.0198150250070141	0	2	585
ARHGAP23	DunedinPACE	2	3.81376677741722e-10	0.0435566577314967	0	2	586
LRRC41	DunedinPACE	2	3.85407072895943e-10	0.0614133328789749	1	1	587
ZC3H3	DunedinPACE	2	4.05867413259109e-10	0.0465645828034569	1	1	588
TRIM62	DunedinPACE	2	4.0867163336298e-10	0.0545137646250593	0	2	589
RASGEF1C	DunedinPACE	2	4.64598279525555e-10	0.0225021763345554	0	2	590
NET1	DunedinPACE	2	4.70419241033836e-10	0.0260505299928109	0	2	591
CHD5	DunedinPACE	2	4.77123971926994e-10	0.0244857342985605	0	2	592
AMZ1, GNA12	DunedinPACE	2	4.95884136909199e-10	0.0486317722276258	0	2	593
LGALS3BP	DunedinPACE	2	5.03222003101867e-10	0.0465033447066958	1	1	594
GALNT2	DunedinPACE	2	5.21377795491225e-10	0.0138644198435374	1	1	595
SLC29A4	DunedinPACE	2	5.24681218368763e-10	0.0279872468573793	0	2	596
LINC-PINT	DunedinPACE	2	5.37378370338577e-10	0.0810878523220979	0	2	597
TNIP2	DunedinPACE	2	5.4644535356249e-10	0.0441473241988177	0	2	598
SLC11A1	DunedinPACE	2	5.80186118854436e-10	0.044420946292986	0	2	599
ITGA1, PELO	DunedinPACE	2	5.97859095191299e-10	0.0196769871914199	0	2	600
MAP3K6	DunedinPACE	2	6.01630324807212e-10	0.0341277210073914	0	2	601
SDCBP2-AS1, SDCBP2	DunedinPACE	2	6.22657204002191e-10	0.00387465465022941	0	2	602
CX3CL1	DunedinPACE	2	6.34253809209705e-10	0.0277028969497982	0	2	603
GPRC5C	DunedinPACE	2	6.91618042217664e-10	0.0412239252059173	0	2	604
AP000662.4, YPEL4	DunedinPACE	2	7.32490759237898e-10	0.0487728044241082	0	2	605
DERA	DunedinPACE	2	8.11880688624784e-10	0.0670568542491009	0	2	606
EHD4	DunedinPACE	2	8.95118017450964e-10	0.0618169475936058	0	2	607
AC007365.1	DunedinPACE	2	9.11346269906785e-10	0.0340246539910659	0	2	608
S100B	DunedinPACE	2	9.35097922007751e-10	0.0327479794454501	0	2	609
INPP5E	DunedinPACE	2	9.63428488303928e-10	0.0332456657292193	0	2	610
IFT140	DunedinPACE	2	1.02154077838017e-09	0.0172231884934233	2	0	611
SH3PXD2B	DunedinPACE	2	1.02589307489051e-09	0.0582971443539894	0	2	612
FAR2	DunedinPACE	2	1.08168473916805e-09	0.0535518412487473	0	2	613
LEPR	DunedinPACE	2	1.15338350821441e-09	0.0436420878821625	0	2	614
SYNE2, ESR2	DunedinPACE	2	1.18136622297429e-09	0.0433815822432497	0	2	615
SLC43A1	DunedinPACE	2	1.18147905257547e-09	0.0514872504821589	0	2	616
DYNC1LI2	DunedinPACE	2	1.21430257452285e-09	0.0614784941894634	0	2	617
LTBP1	DunedinPACE	2	1.26502562498336e-09	0.0779095106807331	0	2	618
ARID5A	DunedinPACE	2	1.27367061943268e-09	0.0394077928695867	1	1	619
COL12A1	DunedinPACE	2	1.30691506191182e-09	0.0142503573281221	0	2	620
PQLC2	DunedinPACE	2	1.34826726565355e-09	0.040482521078332	0	2	621
JUP	DunedinPACE	2	1.35987519827854e-09	0.0134761122758819	0	2	622
CIITA, RP11-876N24.2	DunedinPACE	2	1.37272693355805e-09	0.0236809017322459	0	2	623
RP11-225H22.5	DunedinPACE	2	1.4056902897588e-09	0.0234642668888239	0	2	624
RAB7A	DunedinPACE	2	1.4435396682342e-09	0.0362427532007768	0	2	625
LINC00324	DunedinPACE	2	1.4547338954359e-09	0.0274622408285065	0	2	626
VOPP1	DunedinPACE	2	1.46060343035057e-09	0.0617324959561074	1	1	627
PNKD	DunedinPACE	2	1.47134593736755e-09	0.0390236112416833	0	2	628
ST3GAL4	DunedinPACE	2	1.49147843347597e-09	0.0526903946585481	0	2	629
ARHGEF1	DunedinPACE	2	1.53103699666917e-09	0.0444102794400681	0	2	630
FGF18	DunedinPACE	2	1.58329583954983e-09	0.0236323810534251	0	2	631
CSGALNACT1	DunedinPACE	2	1.71017161738253e-09	0.040148587092564	0	2	632
ATAD3A	DunedinPACE	2	1.82167639972113e-09	0.0290465424154841	0	2	633
RAPGEFL1	DunedinPACE	2	1.87648678878258e-09	0.0569823041782706	0	2	634
