outcome,build,nsnp,beta,se,pval,fdr
RABEP1_Q15276_OID30647_v1_Inflammation_II,GRCh37,84,-0.0163738452385877,0.00922776830278887,0.0759953411169775,0.0844547400594537
PFDN4_Q9NQP4_OID31212_v1_Oncology_II,GRCh37,84,-0.0170220202771371,0.00962862329467217,0.0770849660480063,0.0856264320661462
REEP4_Q9H6H4_OID31028_v1_Neurology_II,GRCh37,84,-0.0163202763691397,0.00925892820565183,0.0779590543132823,0.0865577417684315
MYBPC2_Q14324_OID30199_v1_Cardiometabolic_II,GRCh37,84,0.0160171393857046,0.00909018540087773,0.0780649722781386,0.0866356920159032
DNM3_Q9UQ16_OID31000_v1_Neurology_II,GRCh37,84,-0.016102704752416,0.00917636458542387,0.0792931473574174,0.0879584707311818
WFIKKN2_Q8TEU8_OID20785_v1_Inflammation,GRCh37,84,-0.0162330235803048,0.00927800025308126,0.0801829985195747,0.088904915177554
STX8_Q9UNK0_OID20531_v1_Inflammation,GRCh37,84,-0.0161483216652344,0.00930621692508138,0.0827020749051854,0.0916561140794791
FUT1_P19526_OID31295_v1_Oncology_II,GRCh37,84,0.0162987369314655,0.00943004283172401,0.083919368252235,0.0929627339634347
VSIR_Q9H7M9_OID20131_v1_Cardiometabolic,GRCh37,84,-0.0157765015092853,0.00913847444051748,0.0842786385520195,0.093318109140666
ENTR1_Q96C92_OID30231_v1_Cardiometabolic_II,GRCh37,84,-0.0158498908713671,0.00920635748924432,0.0851375569157188,0.0942261464769771
CHAC2_Q8WUX2_OID21230_v1_Oncology,GRCh37,84,0.0160418523629116,0.00935535581399256,0.0863958564963354,0.0955751700228498
HNRNPK_P61978_OID20051_v1_Cardiometabolic,GRCh37,84,-0.0160372392546451,0.00939038327769815,0.0876666854732955,0.0969368181213377
MEGF9_Q9H1U4_OID20285_v1_Cardiometabolic,GRCh37,84,0.0154877376112856,0.0090732832668073,0.0878293643429267,0.0970724546222962
ESM1_Q9NQ30_OID20758_v1_Inflammation,GRCh37,84,0.0154739021737226,0.00910161463146721,0.0891070108030711,0.098439712298839
EREG_O14944_OID20905_v1_Neurology,GRCh37,84,0.01592652778454,0.00939303551512411,0.0899677758512025,0.0993453910855791
HS1BP3_Q53T59_OID30243_v1_Cardiometabolic_II,GRCh37,84,0.0159499092716165,0.00943429462348248,0.0909073341898204,0.100337212349638
PTGDS_P41222_OID20408_v1_Cardiometabolic,GRCh37,84,-0.0148718054228926,0.0088247331448026,0.0919420112881372,0.101433069297417
S100A16_Q96FQ6_OID20878_v1_Neurology,GRCh37,84,0.0159130594921763,0.00957617334149205,0.096565981225404,0.106485941114923
GIMAP8_Q8ND71_OID31194_v1_Oncology_II,GRCh37,84,0.0157178239245034,0.00947444616529128,0.0971217957648505,0.107050193787155
CTAG1A_CTAG1B_P78358_OID31299_v1_Oncology_II,GRCh37,84,-0.0157445578792507,0.0095593330271696,0.0995508131578202,0.109677689700668
PAMR1_Q6UXH9_OID21153_v1_Neurology,GRCh37,84,0.0136547797836373,0.00838351522202439,0.103362685373633,0.113825635368331
TXN_P10599_OID30670_v1_Inflammation_II,GRCh37,84,0.0150614045150325,0.00929059141931316,0.104986344504749,0.115561194087351
STAM_Q92783_OID31425_v1_Oncology_II,GRCh37,84,-0.0151053417621123,0.00938658601239091,0.107562194447388,0.11834280441241
PSMA1_P25786_OID21221_v1_Oncology,GRCh37,84,-0.0154348231717301,0.00961513778613458,0.108435978323953,0.119250083143205
OBP2B_Q9NPH6_OID20980_v1_Neurology,GRCh37,84,-0.0104259524581669,0.0065469071084477,0.11127230406975,0.122313824047673
CXCL16_Q9H2A7_OID20282_v1_Cardiometabolic,GRCh37,84,-0.014251627437998,0.00896825925230512,0.112033623029586,0.123094913709137
ERVV-1_B6SEH8_OID30094_v1_Cardiometabolic_II,GRCh37,84,-0.01531856954345,0.00964175320441958,0.112111361078669,0.123124564045654
SPINK5_Q9NQ38_OID21148_v1_Neurology,GRCh37,84,-0.0137895930614715,0.00871510692233408,0.113589495492219,0.124691455232634
RP2_O75695_OID21302_v1_Oncology,GRCh37,84,-0.0148713377784416,0.00940137102439832,0.11368918472722,0.12474444240083
SPP1_P10451_OID20322_v1_Cardiometabolic,GRCh37,84,0.014072154025876,0.00893590394716681,0.115305394426719,0.126460617938165
PTPRF_P10586_OID20310_v1_Cardiometabolic,GRCh37,84,-0.013950308621482,0.00891053228244096,0.117442834726179,0.128746641231681
TARBP2_Q15633_OID20870_v1_Neurology,GRCh37,84,-0.0146120903076486,0.00933975312770744,0.117699023688578,0.128969210238704
AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II,GRCh37,84,-0.0131748702889436,0.00842321289431796,0.117790657243564,0.129011347391823
LAMTOR5_O43504_OID31396_v1_Oncology_II,GRCh37,84,-0.014752824037004,0.00945288135124985,0.118601740561455,0.129841075181448
MUC13_Q9H3R2_OID20866_v1_Neurology,GRCh37,84,0.014341275917029,0.00925995099680147,0.121443730017866,0.13289241724102
EGFR_P00533_OID20319_v1_Cardiometabolic,GRCh37,84,-0.0138015780629666,0.00891824517129333,0.12172668604871,0.133141992945974
NCLN_Q969V3_OID20448_v1_Inflammation,GRCh37,84,-0.0146202976455974,0.00955268842684713,0.125895395318499,0.137639580460874
LMOD1_P29536_OID30547_v1_Inflammation_II,GRCh37,84,-0.0131296150300902,0.00864056589225692,0.128628678621774,0.140564492944335
NAA10_P41227_OID30188_v1_Cardiometabolic_II,GRCh37,84,-0.0144946718594787,0.00955342034515808,0.129210317697151,0.141136528920886
MDK_P21741_OID21489_v1_Oncology,GRCh37,84,-0.0138232002361739,0.00923462282938708,0.134422286531987,0.146763486555625
SEZ6L2_Q6UXD5_OID21289_v1_Oncology,GRCh37,84,0.012531323069715,0.00840399350069872,0.135931232923858,0.148304038502195
ZBTB17_Q13105_OID20082_v1_Cardiometabolic,GRCh37,84,0.0139219488475748,0.00933718153777636,0.135955557142985,0.148304038502195
PEPD_P12955_OID30688_v1_Inflammation_II,GRCh37,84,0.0130731094327826,0.00880294454439723,0.137521654041252,0.149944958518686
MAGED1_Q9Y5V3_OID21181_v1_Oncology,GRCh37,84,0.0140958855195239,0.00957007967056511,0.140774756564544,0.153422982670972
MLLT1_Q03111_OID31211_v1_Oncology_II,GRCh37,84,-0.0142104408885008,0.00967907819885766,0.142060614095457,0.154754849481625
GJA8_P48165_OID31187_v1_Oncology_II,GRCh37,84,0.014137958761954,0.00964469146792817,0.142681025744679,0.155360937368309
DNPEP_Q9ULA0_OID31118_v1_Neurology_II,GRCh37,84,-0.013527217850894,0.00924291171829026,0.143324207561296,0.155991264039347
TIMP3_P35625_OID20684_v1_Inflammation,GRCh37,84,0.0121316975283576,0.00834609349171405,0.146063351859899,0.158901207000949
TERF1_P54274_OID30480_v1_Inflammation_II,GRCh37,84,-0.0139635382908374,0.00961049827089238,0.146238653182091,0.159020606284066
RNF5_Q99942_OID30218_v1_Cardiometabolic_II,GRCh37,84,-0.013619884739544,0.00944748498271007,0.149403584915195,0.162389380378254
DMP1_Q13316_OID30213_v1_Cardiometabolic_II,GRCh37,84,0.0129340062802862,0.00912274947648467,0.156256460751746,0.169761833311122
ENOPH1_Q9UHY7_OID31349_v1_Oncology_II,GRCh37,84,-0.013428233482772,0.00951379881323628,0.158112521715844,0.171701422418369
NBN_O60934_OID20442_v1_Inflammation,GRCh37,84,-0.0129390482991223,0.009222065525712,0.160600983372806,0.17432572065433
CRIM1_Q9NZV1_OID20701_v1_Inflammation,GRCh37,84,0.012421631392665,0.00900066335921776,0.167562154569445,0.181800441406741
KIR2DS4_P43632_OID31432_v1_Oncology_II,GRCh37,84,0.00824648702933914,0.00599608716271578,0.169034923779166,0.183316372413168
TNFRSF10B_O14763_OID20981_v1_Neurology,GRCh37,84,-0.0113152598559811,0.00832103830211886,0.173881355150731,0.188488010543197
TREML1_Q86YW5_OID30682_v1_Inflammation_II,GRCh37,84,0.0126279854123331,0.0093604691306826,0.177312516376094,0.192121556377135
ENO2_P09104_OID21046_v1_Neurology,GRCh37,84,-0.0123576514835422,0.00919817045188773,0.179113310449971,0.193986112121263
RBP1_P09455_OID30913_v1_Neurology_II,GRCh37,84,-0.0127477045660474,0.00954772545596608,0.181825238172534,0.196835353773569
HAVCR1_Q96D42_OID21422_v1_Oncology,GRCh37,84,-0.0100676094395773,0.00756012120926603,0.182967658814943,0.197983737861308
TJAP1_Q5JTD0_OID21477_v1_Oncology,GRCh37,84,0.0121696562151006,0.00914486975751615,0.183266937574944,0.198219166543385
GLOD4_Q9HC38_OID20710_v1_Inflammation,GRCh37,84,-0.0123032912395268,0.00924738496176122,0.183366207221204,0.198238154509198
HYAL1_Q12794_OID20357_v1_Cardiometabolic,GRCh37,84,0.012125391958993,0.00920921759510996,0.187953217276471,0.203106683791857
GP1BB_P13224_OID30174_v1_Cardiometabolic_II,GRCh37,84,-0.0122804771339656,0.0093514360402744,0.18910939221907,0.20426508705408
PVALB_P20472_OID21420_v1_Oncology,GRCh37,84,0.0101911636667643,0.00777013642872071,0.189661531614118,0.204770305160592
RETN_Q9HD89_OID20327_v1_Cardiometabolic,GRCh37,84,0.011813191696569,0.00903389379394879,0.190991280415149,0.206114255465815
MFAP5_Q13361_OID20239_v1_Cardiometabolic,GRCh37,84,0.0116897862019325,0.00897877061564464,0.192938207516226,0.208122761864991
SRPX_P78539_OID30310_v1_Cardiometabolic_II,GRCh37,84,0.0112674144428265,0.00866605107255546,0.193539751878959,0.208678861359269
TEX33_O43247_OID31280_v1_Oncology_II,GRCh37,84,0.0123468908967547,0.00956447161812833,0.19673420430786,0.212028955864446
PSAPL1_Q6NUJ1_OID31473_v1_Oncology_II,GRCh37,84,-0.0104238674302231,0.00813129008986074,0.199861908014248,0.21530416911304
M6PR_P20645_OID30208_v1_Cardiometabolic_II,GRCh37,84,-0.0122647828088148,0.00957305003900726,0.200131089069981,0.215498456317698
IL36G_Q9NZH8_OID30551_v1_Inflammation_II,GRCh37,84,0.0119410683537438,0.00951675613384919,0.209572634814147,0.225564867816824
CLINT1_Q14677_OID31182_v1_Oncology_II,GRCh37,84,0.0120252118431683,0.00966560960020847,0.213454120986096,0.229640664085263
SELE_P16581_OID20290_v1_Cardiometabolic,GRCh37,84,0.00958979444091123,0.00771550343023365,0.213895360453532,0.230013361906147
PHOSPHO1_Q8TCT1_OID20922_v1_Neurology,GRCh37,84,0.0111600034480777,0.00901443132980946,0.215710406639793,0.231862404301345
CFHR5_Q9BXR6_OID30716_v1_Inflammation_II,GRCh37,84,-0.0106245152630078,0.00866421171349019,0.220103497067284,0.236479665139606
IFNAR1_P17181_OID31491_v1_Oncology_II,GRCh37,84,-0.0108225060715176,0.00883961306286722,0.220831918714539,0.237157253121502
SUMF2_Q8NBJ7_OID21032_v1_Neurology,GRCh37,84,0.0106602960606767,0.0088223986468213,0.226923530352511,0.243591364882828
OTUD6B_Q8N6M0_OID31487_v1_Oncology_II,GRCh37,84,0.0111649500001372,0.00927331040181519,0.228594401914759,0.245276434783373
GFAP_P14136_OID21247_v1_Oncology,GRCh37,84,0.0104035588969954,0.00866171758706856,0.22971376073941,0.24636851615995
DDA1_Q9BW61_OID30126_v1_Cardiometabolic_II,GRCh37,84,-0.011449720106037,0.00960336529862816,0.233158832091455,0.249952861976965
TNFSF13B_Q9Y275_OID20272_v1_Cardiometabolic,GRCh37,84,0.0102849005917561,0.00869709591710256,0.236980707933787,0.253937808059792
KRT14_P02533_OID20800_v1_Neurology,GRCh37,84,-0.0115248224987163,0.00976963709489302,0.238136592883369,0.25506374142828
NFKBIE_O00221_OID21212_v1_Oncology,GRCh37,84,-0.0110019718876718,0.00937002801371702,0.240328388858831,0.257297736704115
COL3A1_P02461_OID30379_v1_Cardiometabolic_II,GRCh37,84,-0.0109473761225488,0.00940707199187467,0.244529817872619,0.261680343254951
NPY_P01303_OID21388_v1_Oncology,GRCh37,84,-0.0103971531401952,0.00900287101032613,0.248143325198809,0.265430205878444
STEAP4_Q687X5_OID30846_v1_Neurology_II,GRCh37,84,-0.0110697615765762,0.00962842873301815,0.250269291725837,0.26758629428245
GLO1_Q04760_OID20107_v1_Cardiometabolic,GRCh37,84,-0.0104219823920004,0.00906939915532132,0.250499482084324,0.26771442446545
HSPA1A_P0DMV8_OID20718_v1_Inflammation,GRCh37,84,-0.0105796352792586,0.00923555772333036,0.251988472349264,0.269187157163943
STX6_O43752_OID21219_v1_Oncology,GRCh37,84,0.0108098096539036,0.00947691944775595,0.254017293198464,0.271235014656459
EVI5_O60447_OID30519_v1_Inflammation_II,GRCh37,84,0.0107025925000061,0.0093887623550414,0.254312774849268,0.271431056658303
SLC51B_Q86UW2_OID30107_v1_Cardiometabolic_II,GRCh37,84,-0.0101774986943228,0.00928830444119168,0.273195777887875,0.291456885292869
DAND5_Q8N907_OID30420_v1_Inflammation_II,GRCh37,84,-0.0105463964785969,0.00963636181736682,0.273763110911314,0.291933761349823
PRKRA_O75569_OID21225_v1_Oncology,GRCh37,84,-0.010225717572201,0.00937587602121631,0.275430751049179,0.293583041320434
NPL_Q9BXD5_OID30329_v1_Cardiometabolic_II,GRCh37,84,-0.00890556988028332,0.0082115477592731,0.27813526993765,0.296335601611216
IL3_P08700_OID31229_v1_Oncology_II,GRCh37,84,0.0104150478611827,0.00964204440170403,0.28006644985357,0.298262163013504
