from	to
IL20RB	TSNAX
IL20RB	RANBP1
IL20RB	LAMP2
IL20RB	FSTL3
IL20RB	PRSS22
IL20RB	ITM2A
IL20RB	CLEC4A
IL20RB	DNPH1
IL20RB	GKN1
IL20RB	IGFBP7
IL20RB	CTSD
IL21R	EIF2S2
IL21R	EPB41L5
IL21R	SLC39A5
IL21R	FMR1
IL21R	RBFOX3
IL21R	IL10RA
IL21R	RTBDN
IL21R	IL33
IL21R	FOSB
IL21R	TXLNA
IL21R	LGALS3
IL21R	SLITRK6
IL21R	VGF
IL21R	TNFRSF1A
IL21R	TDRKH
IL22	FOLR2
IL22	FCER2
IL22	RNASE3
IL22	MOG
IL22	IFNG
IL22	KLK6
IL22	CRYBB2
IL22	KLK14
IL22	TFPI2
IL22	IDO1
IL22	LAMP1
IL22	SDHB
IL22	FOLR1
IL22	FOLR3
IL22	TDO2
IL22RA1	OGFR
IL22RA1	LPP
IL22RA1	FRMD7
IL22RA1	TSPYL1
IL22RA1	TOR1AIP1
IL22RA1	YTHDF3
IL22RA1	MTSS1
IL22RA1	SEPTIN9
IL22RA1	SCARF1
IL22RA1	GJA8
IL22RA1	SPARCL1
IL22RA1	RNF168
IL22RA1	NEDD9
IL22RA1	LMOD1
IL22RA1	ISM1
IL24	CLEC2L
IL24	IFNL1
IL24	IFNL2
IL24	CHMP6
IL24	EFNA4
IL24	FKBP7
IL24	CNTF
IL24	IL17C
IL24	PITHD1
IL24	TARM1
IL24	RAB37
IL24	SPINT2
IL24	PBK
IL24	NUDC
IL24	MRPL46
IL25	TSLP
IL25	NRTN
IL25	CTLA4
IL25	NTF4
IL25	TNNI3
IL25	PPBP
IL25	ITM2A
IL25	SMNDC1
IL25	PPY
IL25	SFTPA1
IL25	IGFBP4
IL25	CXCL5
IL25	CWC15
IL25	SRP14
IL25	CRIP2
IL2RA	FGFBP2
IL2RA	IL1A
IL2RA	TFPI
IL2RA	TNFRSF10C
IL2RA	EFNB2
IL2RA	MPIG6B
IL2RA	LYPD3
IL2RA	SUSD4
IL2RA	DUT
IL2RA	LAIR1
IL2RA	PALM
IL2RA	GP6
IL2RA	XRCC4
IL2RA	VSIG4
IL2RA	TNFRSF10B
IL2RB	IL20RA
IL2RB	OCLN
IL2RB	LTBR
IL2RB	TNFRSF1B
IL2RB	EPN1
IL2RB	SEPTIN9
IL2RB	IL15RA
IL2RB	WASF3
IL2RB	NUP50
IL2RB	TIMD4
IL2RB	LMOD1
IL2RB	KRT6C
IL2RB	IPCEF1
IL2RB	GPR37
IL2RB	LRCH4
IL2RG	MILR1
IL2RG	KRT8
IL2RG	GFRA2
IL2RG	STK4
IL2RG	NPHS2
IL2RG	RPS10
IL2RG	CRTAM
IL2RG	LRTM1
IL2RG	DKK4
IL2RG	RGMA
IL2RG	NCR3LG1
IL2RG	HMOX2
IL2RG	DNAJB14
IL2RG	NXPH3
IL2RG	TMEM106A
IL3	IL13RA2
IL3	M6PR
IL3	GP1BB
IL3	IL4
IL3	KAZALD1
IL3	NPY
IL3	PSMC3
IL3	OTUD6B
IL3	LCN2
IL3	NMRK2
IL3	RETN
IL3	IL36G
IL3	GLOD4
IL3	TIMP3
IL3	SUMF2
IL31	GUCA2A
IL31	MRPL46
IL31	CNPY4
IL31	CHMP6
IL31	PDAP1
IL31	IFNL1
IL31	VWC2L
IL31	CLEC2L
IL31	IL17C
IL31	MCFD2
IL31	PFDN2
IL31	IL24
IL31	IFNL2
IL31	PITHD1
IL31	MAPRE3
IL31RA	RNASE6
IL31RA	CST6
IL31RA	DEFB4A
IL31RA	GPR15L
IL31RA	NTproBNP
IL31RA	VCAN
IL31RA	FCAMR
IL31RA	PLA2G7
IL31RA	VMO1
IL31RA	KLK4
IL31RA	RIDA
IL31RA	PI3
IL31RA	TIMP4
IL31RA	PVR
IL31RA	SPINK4
IL32	PRND
IL32	SCGB3A2
IL32	SOST
IL32	NXPH3
IL32	FCRL1
IL32	GDNF
IL32	JCHAIN
IL32	HAVCR2
IL32	SPINT1
IL32	IGLC2
IL32	CLC
IL32	CLC
IL32	LRRC25
IL32	LAG3
IL32	LEPR
IL33	TNFRSF1A
IL33	TREML1
IL33	FMR1
IL33	MFAP5
IL33	TERF1
IL33	TNFRSF10B
IL33	GJA8
IL33	MUC13
IL33	TNFSF13B
IL33	EIF2S2
IL33	CXCL16
IL33	SLITRK6
IL33	TJAP1
IL33	EIF5
IL33	STAM
IL34	KLRK1
IL34	CRYBB1
IL34	CLMP
IL34	HMOX2
IL34	HEPACAM2
IL34	TREM2
IL34	CLEC7A
IL34	NFU1
IL34	HMOX1
IL34	VSIG2
IL34	NADK
IL34	DPEP2
IL34	CLEC10A
IL34	VSTM1
IL34	DNAJB14
IL36A	MAP1LC3B2
IL36A	CXCL10
IL36A	GID8
IL36A	DCUN1D2
IL36A	GMFG
IL36A	PTS
IL36A	MGLL
IL36A	DUSP3
IL36A	MRPL24
IL36A	TCL1A
IL36A	NUBP1
IL36A	TBCB
IL36A	NDUFA5
IL36A	SULT1A1
IL36A	LRP2BP
IL36G	PHOSPHO1
IL36G	GLOD4
IL36G	LCN2
IL36G	RETN
IL36G	SUMF2
IL36G	RP2
IL36G	M6PR
IL36G	HYAL1
IL36G	STEAP4
IL36G	PFDN4
IL36G	OTUD6B
IL36G	GZMA
IL36G	TIMP3
IL36G	PSMA1
IL36G	PTGDS
IL3RA	PLAU
IL3RA	MSTN
IL3RA	RFC4
IL3RA	PROCR
IL3RA	NHLRC3
IL3RA	SELL
IL3RA	SH3GL3
IL3RA	TNFRSF6B
IL3RA	GIPC3
IL3RA	IRAK4
IL3RA	DAPK2
IL3RA	NUDC
IL3RA	TNFSF10
IL3RA	SERPINI2
IL3RA	IL1R1
IL4	NMRK2
IL4	RAB10
IL4	PPP3R1
IL4	EBI3
IL4	IL13RA2
IL4	IL3
IL4	LZTFL1
IL4	LCN2
IL4	CLEC5A
IL4	MNAT1
IL4	PSMC3
IL4	RAB6B
IL4	F2
IL4	KAZALD1
IL4	GIPC2
IL4R	MICALL2
IL4R	REPS1
IL4R	RNF43
IL4R	FAM171A2
IL4R	ROBO4
IL4R	NRXN3
IL4R	TACC3
IL4R	MTSS1
IL4R	ISM2
IL4R	MPHOSPH8
IL4R	YTHDF3
IL4R	TNFRSF11A
IL4R	LRRFIP1
IL4R	TBR1
IL4R	TAB2
IL5	SNAPIN
IL5	IL2
IL5	TTR
IL5	CSF2
IL5	F11R
IL5	FSTL3
IL5	DNPH1
IL5	S100A4
IL5	CTF1
IL5	PRSS22
IL5	FCER1A
IL5	CLEC4D
IL5	GKN1
IL5	IL1RN
IL5	IL17F
IL5RA	PLAUR
IL5RA	KLK11
IL5RA	PRSS8
IL5RA	GDF2
IL5RA	IL3RA
IL5RA	PLAU
IL5RA	SELL
IL5RA	RGMA
IL5RA	KRT19
IL5RA	OSCAR
IL5RA	ITGB1BP2
IL5RA	LGALS9
IL5RA	WIF1
IL5RA	THBD
IL5RA	COL28A1
IL6	IL15
IL6	SCN2B
IL6	CSF3
IL6	FKBP7
IL6	REG4
IL6	TIMM8A
IL6	REG3A
IL6	PLA2G1B
IL6	IL2
IL6	TARM1
IL6	IFNW1
IL6	RNASET2
IL6	TNFRSF6B
IL6	REXO2
IL6	GADD45GIP1
IL6R	ZP3
IL6R	F12
IL6R	SIRPA
IL6R	LILRB5
IL6R	KIR3DL1
IL6R	LILRB2
IL6R	FCRLB
IL6R	VIT
IL6R	PILRB
IL6R	AMIGO1
IL6R	ANGPTL1
IL6R	BMP10
IL6R	BABAM1
IL6R	TDGF1
IL6R	PNLIPRP2
IL6ST	UNC5D
IL6ST	FGFR2
IL6ST	CLIP2
IL6ST	OGA
IL6ST	IL12RB2
IL6ST	MERTK
IL6ST	DLL1
IL6ST	NLGN2
IL6ST	OPHN1
IL6ST	KIAA0319
IL6ST	SPAG1
IL6ST	SEZ6
IL6ST	CSF3R
IL6ST	EPS8L2
IL6ST	TGFBR3
IL7	IGFBP1
IL7	LTB
IL7	MCFD2
IL7	IL1B
IL7	PDAP1
IL7	PTN
IL7	FGF23
IL7	VWC2L
IL7	DIABLO
IL7	UFD1
IL7	VEGFB
IL7	MAPRE3
IL7	KITLG
IL7	ITGB1BP1
IL7	TPD52L2
IL7R	PILRA
IL7R	TNFRSF10A
IL7R	LY9
IL7R	LYVE1
IL7R	LILRB1
IL7R	NEFL
IL7R	IFNLR1
IL7R	ECM1
IL7R	CRTAM
IL7R	OMG
IL7R	LDLRAP1
IL7R	NXPH1
IL7R	GPRC5C
IL7R	PDLIM7
IL7R	PDLIM5
IL9	CINP
IL9	TNFAIP8
IL9	IL17A
IL9	CXCL3
IL9	VAMP5
IL9	FKBP14
IL9	CXCL13
IL9	CNPY2
IL9	NDUFB7
IL9	TAGLN3
IL9	MANF
IL9	TSPAN7
IL9	IL11
IL9	TMED1
IL9	TMED4
ILKAP	NDRG1
ILKAP	MYOC
ILKAP	EIF5
ILKAP	GIPC2
ILKAP	TMPRSS5
ILKAP	CLEC5A
ILKAP	KCTD5
ILKAP	DPT
ILKAP	DLL4
ILKAP	FAM172A
ILKAP	CKAP4
ILKAP	RAB6B
ILKAP	SNU13
ILKAP	FDX1
ILKAP	TNFSF13B
IMMT	PIGR
IMMT	PDXDC1
IMMT	CSF3R
IMMT	NTRK2
IMMT	GCC1
IMMT	VASN
IMMT	DDHD2
IMMT	TAX1BP1
IMMT	SV2A
IMMT	NEXN
IMMT	PIBF1
IMMT	PRC1
IMMT	GGA1
IMMT	NRP2
IMMT	TBC1D23
IMP5	C17orf46
IMP5	C17orf58
IMP5	C17orf69
IMP5	KIAA1267
IMP5	lnc-RPRML-1
IMP5	B3GAT1-DT
IMP5	MAP3K14-AS1
IMP5	LINC00461
IMP5	MGC57346
IMP5	PLEKHM1P
IMP5	SH3D20
IMP5	C15orf21
IMP5	GET3
IMP5	SLC28A1
IMP5	STOML2
IMPA1	LACTB2
IMPA1	NIT2
IMPA1	GSTA3
IMPA1	PBLD
IMPA1	GSTA1
IMPA1	FUOM
IMPA1	GAMT
IMPA1	DCXR
IMPA1	L3HYPDH
IMPA1	LGALS7
IMPA1	COX6B1
IMPA1	NUDT2
IMPA1	GRHPR
IMPA1	PRDX6
IMPA1	QDPR
IMPACT	RARRES1
IMPACT	IFI30
IMPACT	CLPP
IMPACT	RGMB
IMPACT	GFRA3
IMPACT	CXADR
IMPACT	RASSF2
IMPACT	SIGLEC15
IMPACT	UBXN1
IMPACT	FKBPL
IMPACT	MNDA
IMPACT	OSM
IMPACT	GAS2
IMPACT	HJV
IMPACT	NCF2
IMPG1	NEDD9
IMPG1	FAM171A2
IMPG1	PPP1R9B
IMPG1	MTSS1
IMPG1	LPP
IMPG1	MICALL2
IMPG1	SCARF1
IMPG1	FRMD7
IMPG1	OGFR
IMPG1	MPHOSPH8
IMPG1	FAM13A
IMPG1	TNFRSF8
IMPG1	ROBO4
IMPG1	REPS1
IMPG1	PPP1R12A
ING1	PALLD
ING1	FBN2
ING1	MSLNL
ING1	YARS1
ING1	RAB44
ING1	IGFL4
ING1	ITIH5
ING1	PDZD2
ING1	SPACA5
ING1	GATD3
ING1	EPHB6
ING1	TMPRSS15
ING1	THAP12
ING1	ELOB
ING1	CEP350
INHBB	UFD1
INHBB	SMOC2
INHBB	IGFBP1
INHBB	SF3B4
INHBB	GHRHR
INHBB	FGF23
INHBB	SEPTIN8
INHBB	CPXM1
INHBB	DFFA
INHBB	KLRF1
INHBB	COL6A3
INHBB	SUGT1
INHBB	TPSD1
INHBB	LRPAP1
INHBB	SULT2A1
INHBC	ITGBL1
INHBC	SCG2
INHBC	VWF
INHBC	MIF
INHBC	MIF
INHBC	DUSP13
INHBC	RNASE6
INHBC	DUSP29
INHBC	DEFB4A
INHBC	IL31RA
INHBC	CST6
INHBC	GPR15L
INHBC	PI3
INHBC	IL13RA1
INHBC	CPA1
INPP1	NEK7
INPP1	RTN4IP1
INPP1	SNX5
INPP1	VPS4B
INPP1	SERPINI1
INPP1	ST8SIA1
INPP1	SERPINH1
INPP1	RNASEH2A
INPP1	MMP10
INPP1	RAB2B
INPP1	TRIM58
INPP1	LRRC59
INPP1	LGALS4
INPP1	ERP44
INPP1	SCLY
INPP5D	LRIG3
INPP5D	USP8
INPP5D	PMS1
INPP5D	FBLN2
INPP5D	SEC31A
INPP5D	FLT1
INPP5D	NEDD4L
INPP5D	LRIG1
INPP5D	RASGRF1
INPP5D	NLGN1
INPP5D	ERC2
INPP5D	IGSF9
INPP5D	CLASP1
INPP5D	LIFR
INPP5D	RGL2
INPP5J	ELOA
INPP5J	CPB1
INPP5J	MCEMP1
INPP5J	RIDA
INPP5J	PLA2G7
INPP5J	RILP
INPP5J	RILP
INPP5J	GPA33
INPP5J	FCAMR
INPP5J	ZNRD2
INPP5J	ZP4
INPP5J	FAM20A
INPP5J	DDX58
INPP5J	NTproBNP
INPP5J	CST6
INPPL1	KDR
INPPL1	EGF
INPPL1	ERBB3
INPPL1	DCC
INPPL1	PDGFRA
INPPL1	FLT4
INPPL1	CGN
INPPL1	NEO1
INPPL1	USP8
INPPL1	SEC31A
INPPL1	PTPRC
INPPL1	OFD1
INPPL1	INPP5D
INPPL1	CLASP1
INPPL1	RASGRF1
INSL3	BID
INSL3	HDGF
INSL3	AGRP
INSL3	AKT1S1
INSL3	BPIFA2
INSL3	AREG
INSL3	BLOC1S3
INSL3	APOC1
INSL3	GAL
INSL3	GAL
INSL3	CD164L2
INSL3	BEX3
INSL3	BCL7A
INSL3	CALCB
INSL3	GIP
INSL4	SDC1
INSL4	PMCH
INSL4	ECSCR
INSL4	PAG1
INSL4	SPP1
INSL4	SPP1
INSL4	SHISA5
INSL4	PLIN1
INSL4	PSRC1
INSL4	LSP1
INSL4	EIF4B
INSL4	SBSN
INSL4	PODXL2
INSL4	EVI2B
INSL4	DRAXIN
INSL5	THPO
INSL5	TXNDC15
INSL5	CFC1
INSL5	RLN2
INSL5	HRG
INSL5	SPESP1
INSL5	IGFBP3
INSL5	NUP50
INSL5	VEGFA
INSL5	ISM1
INSL5	LAYN
INSL5	RCOR1
INSL5	SKAP1
INSL5	LRP11
INSL5	EFNB2
INSR	IGF1R
INSR	MAP3K5
INSR	NFKB2
INSR	RASA1
INSR	NOS3
INSR	NOS3
INSR	STAT2
INSR	PDGFRA
INSR	KDR
INSR	PTPRC
INSR	EGF
INSR	NOS1
INSR	NOS1
INSR	NFKB1
INSR	FLT4
IPCEF1	GORASP2
IPCEF1	TMEM25
IPCEF1	SH2B3
IPCEF1	WASF3
IPCEF1	TIMD4
IPCEF1	OCLN
IPCEF1	TNFRSF8
IPCEF1	GRSF1
IPCEF1	TREML2
IPCEF1	HCLS1
IPCEF1	LTBR
IPCEF1	SPRED2
IPCEF1	IFNLR1
IPCEF1	WASF1
IPCEF1	EPN1
IQGAP2	DUOX2
IQGAP2	SLIT2
IQGAP2	PLXNB3
IQGAP2	SAMD9L
IQGAP2	PTPRS
IQGAP2	PLXNA4
IQGAP2	PLXNB2
IQGAP2	TNR
IQGAP2	MRC1
IQGAP2	CNTNAP4
IQGAP2	IGSF3
IQGAP2	MYOM2
IQGAP2	PTPRF
IQGAP2	MET
IQGAP2	MYH4
IRAG2	ESYT2
IRAG2	DARS1
IRAG2	HARS1
IRAG2	TXNRD1
IRAG2	DMD
IRAG2	TG
IRAG2	KYAT1
IRAG2	PDP1
IRAG2	MTSS2
IRAG2	SULT2A1
IRAG2	LMOD2
IRAG2	DENND2B
IRAG2	SLC9A3R2
IRAG2	YJU2
IRAG2	CYTH3
IRAK1	DDX4
IRAK1	KAZN
IRAK1	PDE1C
IRAK1	PAK4
IRAK1	SRPK2
IRAK1	TNFRSF21
IRAK1	SNX18
IRAK1	CRACR2A
IRAK1	PLXDC2
IRAK1	RTKN2
IRAK1	SLITRK2
IRAK1	DCLRE1C
IRAK1	VSIG10L
IRAK1	HGS
IRAK1	SYTL4
IRAK4	YES1
IRAK4	PCYT2
IRAK4	MTHFSD
IRAK4	PPM1B
IRAK4	LMNB1
IRAK4	FGR
IRAK4	SCARB1
IRAK4	ECI2
IRAK4	REN
IRAK4	REN
IRAK4	PRAME
IRAK4	DDX25
IRAK4	RANGAP1
IRAK4	TBCC
IRAK4	PPM1F
ISLR2	LRFN2
ISLR2	KIRREL1
ISLR2	SIGLEC8
ISLR2	MFAP3L
ISLR2	SIGLEC10
ISLR2	SIGLEC7
ISLR2	VSIG10
ISLR2	SIGLEC9
ISLR2	SIGLEC6
ISLR2	SIGLEC5
ISLR2	MCAM
ISLR2	NCAM2
ISLR2	NPHS1
ISLR2	ROBO1
ISLR2	DCBLD2
ISM1	NUP50
ISM1	KRT5
ISM1	HRG
ISM1	LTBR
ISM1	SEPTIN9
ISM1	TSPYL1
ISM1	LILRB4
ISM1	MEGF9
ISM1	LAYN
ISM1	CLIC5
ISM1	TIMD4
ISM1	KRT6C
ISM1	LRP11
ISM1	CEP85
ISM1	LMOD1
ISM2	NRXN3
ISM2	YTHDF3
ISM2	LPP
ISM2	TNFRSF11A
ISM2	TOR1AIP1
ISM2	REPS1
ISM2	FAM171A2
ISM2	MTSS1
ISM2	OGFR
ISM2	ZBP1
ISM2	ZBP1
ISM2	MICALL2
ISM2	TRAF3IP2
ISM2	RNF43
ISM2	FRMD7
IST1	MUC16
IST1	MKI67
IST1	HARS1
IST1	UPK3BL1
IST1	DARS1
IST1	DIPK1C
IST1	TXNRD1
IST1	DMD
IST1	MTSS2
IST1	YJU2
IST1	SARG
IST1	PRRT3
IST1	CFH
IST1	LMOD2
IST1	GOLM2
ITFG2	RHNO1
ITFG2	FKBP4
ITFG2	TULP3
ITFG2	KPNB1
ITFG2	TMEM161B-DT
ITFG2	EFCAB13
ITFG2	MEF2C-AS1
ITFG2	PIGB
ITFG2	ADIPOR2
ITFG2	AC002558.3
ITFG2	RAB27A
ITFG2	RSL24D1
ITFG2	AC005670.3
ITFG2	CDC27
ITFG2	RFX7
ITGA11	ITGAM
ITGA11	HEPH
ITGA11	OPLAH
ITGA11	CNTN1
ITGA11	CNTN4
ITGA11	NPR1
ITGA11	ITGAL
ITGA11	CNTN2
ITGA11	OTOA
ITGA11	SMC3
ITGA11	THBS4
ITGA11	GUCY2C
ITGA11	GSAP
ITGA11	COPB2
ITGA11	TLR1
ITGA2	TEK
ITGA2	PTPRH
ITGA2	CNTN4
ITGA2	KLB
ITGA2	IGSF3
ITGA2	CNTN2
ITGA2	CNTN1
ITGA2	ITGAX
ITGA2	ITGAL
ITGA2	NOMO1
ITGA2	NPR1
ITGA2	EPHA2
ITGA2	THBS2
ITGA2	TIE1
ITGA2	TNN
ITGA5	ITGB5
ITGA5	F2
ITGA5	DDX1
ITGA5	TPP1
ITGA5	TPP1
ITGA5	THOP1
ITGA5	IL13RA2
ITGA5	CKAP4
ITGA5	TRPV3
ITGA5	PZP
ITGA5	FAM172A
ITGA5	SDCCAG8
ITGA5	PSMC3
ITGA5	LEFTY2
ITGA5	SNU13
ITGA6	HIP1R
ITGA6	HIP1
ITGA6	EPHA10
ITGA6	DAAM1
ITGA6	NRCAM
ITGA6	MEGF11
ITGA6	USP25
ITGA6	GUCY2C
ITGA6	RNF31
ITGA6	FLT3
ITGA6	SORCS2
ITGA6	TIE1
ITGA6	NRP1
ITGA6	RECK
ITGA6	KIT
ITGAL	NPR1
ITGAL	OTOA
ITGAL	PTK7
ITGAL	TIE1
ITGAL	GUCY2C
ITGAL	IGSF3
ITGAL	USO1
ITGAL	EPHA2
ITGAL	CNTNAP4
ITGAL	DAAM1
ITGAL	PTPRH
ITGAL	THBS4
ITGAL	HIP1
ITGAL	RECK
ITGAL	TEK
ITGAM	OPLAH
ITGAM	ITGA11
ITGAM	HEPH
ITGAM	CNTN1
ITGAM	CNTN4
ITGAM	TLR1
ITGAM	SMC3
ITGAM	ITGB2
ITGAM	OGT
ITGAM	GSAP
ITGAM	DPP10
ITGAM	NPR1
ITGAM	CNTN2
ITGAM	COPB2
ITGAM	THBS4
ITGAV	VWA5A
ITGAV	SETMAR
ITGAV	ENG
ITGAV	SERPINF1
ITGAV	TINAGL1
ITGAV	LDLR
ITGAV	PRELP
ITGAV	DDX1
ITGAV	MATN3
ITGAV	CYP24A1
ITGAV	FST
ITGAV	SPINK8
ITGAV	SOD3
ITGAV	KHDC3L
ITGAV	KIAA1549L
ITGAX	TLR4
ITGAX	ITGA2
ITGAX	FES
ITGAX	TEK
ITGAX	ENPEP
ITGAX	NOMO1
ITGAX	IGSF3
ITGAX	THBS2
ITGAX	ITIH1
ITGAX	ITGB6
ITGAX	NPR1
ITGAX	PTK7
ITGAX	CNTN4
ITGAX	EPHB4
ITGAX	ITGAL
ITGB1	PRKG1
ITGB1	PPP2R5A
ITGB1	ITGB7
ITGB1	ECE1
ITGB1	SESTD1
ITGB1	ITGB2
ITGB1	MASP1
ITGB1	GBP4
ITGB1	SWAP70
ITGB1	PTPN9
ITGB1	CNTN4
ITGB1	GBP6
ITGB1	MAMDC2
ITGB1	IGSF8
ITGB1	GBP2
ITGB1BP1	PFDN2
ITGB1BP1	MAPRE3
ITGB1BP1	GAS2
ITGB1BP1	GLRX5
ITGB1BP1	FGF23
ITGB1BP1	EFNA1
ITGB1BP1	IZUMO1
ITGB1BP1	PDAP1
ITGB1BP1	CNPY4
ITGB1BP1	LILRA5
ITGB1BP1	VWC2L
ITGB1BP1	MTIF3
ITGB1BP1	FLT3LG
ITGB1BP1	IL31
ITGB1BP1	MOCS2
ITGB1BP2	GRPEL1
ITGB1BP2	KRT19
ITGB1BP2	KLK11
ITGB1BP2	WIF1
ITGB1BP2	RGMA
ITGB1BP2	RAB33A
ITGB1BP2	CLEC10A
ITGB1BP2	TARS1
ITGB1BP2	LRTM1
ITGB1BP2	WARS
ITGB1BP2	LEPR
ITGB1BP2	LEPR
ITGB1BP2	GBA
ITGB1BP2	PRG3
ITGB1BP2	PRG3
ITGB2	TLR1
ITGB2	DPP10
ITGB2	VCAM1
ITGB2	ICAM1
ITGB2	SCIN
ITGB2	GAS6
ITGB2	GSAP
ITGB2	GBP1
ITGB2	FARSA
ITGB2	NELL2
ITGB2	IL1R1
ITGB2	ITGB7
ITGB2	GNE
ITGB2	CNTN1
ITGB2	ITGAM
ITGB5	F2
ITGB5	ITGA5
ITGB5	CFHR5
ITGB5	PSMC3
ITGB5	IL13RA2
ITGB5	TPP1
ITGB5	TPP1
ITGB5	SELE
ITGB5	STEAP4
ITGB5	SRPX
ITGB5	NCLN
ITGB5	DAND5
ITGB5	OTUD6B
ITGB5	GIMAP8
ITGB5	CKAP4
ITGB6	HGF
ITGB6	NUB1
ITGB6	TLR4
ITGB6	CFB
ITGB6	MMP9
ITGB6	MAMDC2
ITGB6	NELL1
ITGB6	FES
ITGB6	CFI
ITGB6	EPHA1
ITGB6	GALNT3
ITGB6	SEMA7A
ITGB6	PLG
ITGB6	F7
ITGB6	ITIH3
ITGB7	MAD1L1
ITGB7	SESTD1
ITGB7	CSDE1
ITGB7	GTPBP2
ITGB7	THBS4
ITGB7	SWAP70
ITGB7	VCAM1
ITGB7	RECK
ITGB7	MAMDC2
ITGB7	USO1
ITGB7	COPB2
ITGB7	SCIN
ITGB7	IL1R1
ITGB7	TAP1
ITGB7	TLR2
ITGBL1	INHBC
ITGBL1	MIF
ITGBL1	MIF
ITGBL1	SCG2
ITGBL1	DUSP13
ITGBL1	PI3
ITGBL1	TIMP4
ITGBL1	DUSP29
ITGBL1	TFF2
ITGBL1	KIR2DL2
ITGBL1	RNASE6
ITGBL1	GPR15L
ITGBL1	VWF
ITGBL1	PVR
ITGBL1	CPA1
ITIH1	COMP
ITIH1	MPO
ITIH1	EPHA2
ITIH1	USO1
ITIH1	PTK7
ITIH1	COPB2
ITIH1	NPR1
ITIH1	XPNPEP2
ITIH1	EPHA4
ITIH1	PDIA4
ITIH1	SEMA7A
ITIH1	CFB
ITIH1	MAMDC2
ITIH1	EPHB4
ITIH1	PDE5A
ITIH3	EPHA4
ITIH3	EPHB4
ITIH3	EPHA1
ITIH3	EPHA2
ITIH3	HGF
ITIH3	CFB
ITIH3	SELP
ITIH3	VPS53
ITIH3	THBS2
ITIH3	PTPRH
ITIH3	HSP90B1
ITIH3	PCSK9
ITIH3	PDE5A
ITIH3	SPON1
ITIH3	ITIH4
ITIH4	CLSTN3
ITIH4	SEL1L
ITIH4	CPXM2
ITIH4	SLMAP
ITIH4	CLSTN2
ITIH4	RABEP1
ITIH4	VPS53
ITIH4	DNM3
ITIH4	CLSTN1
ITIH4	PECAM1
ITIH4	SPON1
ITIH4	LONP1
ITIH4	ITIH3
ITIH4	PCSK9
ITIH4	HSP90B1
ITIH5	IGFL4
ITIH5	FBN2
ITIH5	EPHB6
ITIH5	PDZD2
ITIH5	SPACA5
ITIH5	RAB44
ITIH5	TMPRSS15
ITIH5	YARS1
ITIH5	ING1
ITIH5	THAP12
ITIH5	GATD3
ITIH5	MSLNL
ITIH5	PALLD
ITIH5	LRRC38
ITIH5	REG3G
ITM2A	CTLA4
ITM2A	NRTN
ITM2A	SMNDC1
ITM2A	TSLP
ITM2A	SFTPA1
ITM2A	FCER1A
ITM2A	EFHD1
ITM2A	IL25
ITM2A	TGFB1
ITM2A	IL20RB
ITM2A	CXCL5
ITM2A	SFTPA2
ITM2A	GKN1
ITM2A	TSNAX
ITM2A	CNPY4
ITPA	KHK
ITPA	UBE2B
ITPA	UBE2L6
ITPA	GOT1
ITPA	MPI
ITPA	MPI
ITPA	PMM2
ITPA	HAO1
ITPA	DHODH
ITPA	FKBP1B
ITPA	SHMT1
ITPA	TALDO1
ITPA	MVK
ITPA	SERPINB5
ITPA	GNPDA2
ITPR1	PRKCQ
ITPR1	MAP2K1
ITPR1	RHOC
ITPR1	PLCB2
ITPR1	PLCB1
ITPR1	ARAF
ITPR1	GRK5
ITPR1	PLA2G4A
ITPR1	LPL
ITPR1	RAC3
ITPR1	RAC3
ITPR1	MAPK9
ITPR1	JUN
ITPR1	HRAS
ITPR1	MAPK13
ITPRIP	GIPR
ITPRIP	PRAME
ITPRIP	MSLNL
ITPRIP	GATD3
ITPRIP	PALLD
ITPRIP	FBN2
ITPRIP	YARS1
ITPRIP	ING1
ITPRIP	IGFL4
ITPRIP	SPACA5
ITPRIP	MESD
ITPRIP	RAB44
ITPRIP	PDZD2
ITPRIP	THSD1
ITPRIP	ITIH5
IVD	SMPDL3B
IVD	OXCT1
IVD	HMGCL
IVD	DXO
IVD	RTN4IP1
IVD	QPCT
IVD	LIPF
IVD	PSTPIP2
IVD	FKBP5
IVD	SERPINE2
IVD	NXPE4
IVD	ST8SIA1
IVD	MECR
IVD	ERP44
IVD	P4HB
IZUMO1	GAS2
IZUMO1	TPSG1
IZUMO1	LILRA5
IZUMO1	KRT18
IZUMO1	NCR1
IZUMO1	TBCC
IZUMO1	MAPRE3
IZUMO1	JAM3
IZUMO1	KRT17
IZUMO1	CRLF1
IZUMO1	IKBKG
IZUMO1	NECTIN4
IZUMO1	TNFSF11
IZUMO1	MRPL46
IZUMO1	ITGB1BP1
JAM2	ICOSLG
JAM2	CLEC12A
JAM2	CRHBP
JAM2	CLEC1A
JAM2	NCR1
JAM2	TPSG1
JAM2	CHCHD6
JAM2	SLAMF8
JAM2	IL17C
JAM2	EFNA4
JAM2	TXNDC5
JAM2	NUDC
JAM2	MTHFSD
JAM2	VSIG2
JAM2	IL10RB
JAM3	NCR1
JAM3	TBCC
JAM3	LILRA5
JAM3	IZUMO1
JAM3	DHRS4L2
JAM3	PITHD1
JAM3	CRLF1
JAM3	TPSG1
JAM3	FLT3LG
JAM3	UNG
JAM3	MRPL46
JAM3	FETUB
JAM3	GLRX5
JAM3	IFNL1
JAM3	TSNAX
JCHAIN	FCRL1
